"#","Date Time GMT+01:00","Low Range μS/cm (LGR S/N: 10274764 SEN S/N: 10274764)","High Range μS/cm (LGR S/N: 10274764 SEN S/N: 10274764)","Temp °C (LGR S/N: 10274764 SEN S/N: 10274764)","Batt V (LGR S/N: 10274764 SEN S/N: 10274764)","Coupler Detached (LGR S/N: 10274764)","Coupler Attached (LGR S/N: 10274764)","Host Connected (LGR S/N: 10274764)","Stopped (LGR S/N: 10274764)","End Of File (LGR S/N: 10274764)"
1382,03/26/13 03:32:05 PM,15942.8,15966.9,19.49,3.60,,,,,
1383,03/26/13 03:32:10 PM,16081.2,16105.2,19.49,3.60,,,,,
1384,03/26/13 03:32:15 PM,16095.3,16127.2,19.49,3.60,,,,,
1385,03/26/13 03:32:20 PM,16109.4,16141.5,19.49,3.60,,,,,
1386,03/26/13 03:32:25 PM,16081.2,16109.1,19.50,3.60,,,,,
1387,03/26/13 03:32:30 PM,16538.3,16546.2,19.49,3.60,,,,,
1388,03/26/13 03:32:35 PM,17099.5,17081.0,19.47,3.60,,,,,
1389,03/26/13 03:32:40 PM,18020.5,17912.7,19.47,3.60,,,,,
1390,03/26/13 03:32:45 PM,27582.8,24753.6,19.47,3.60,,,,,
1391,03/26/13 03:32:50 PM,28529.8,25223.0,19.46,3.60,,,,,
1392,03/26/13 03:32:55 PM,29686.9,25808.8,19.46,3.60,,,,,
1393,03/26/13 03:33:00 PM,30555.5,26213.1,19.47,3.60,,,,,
1394,03/26/13 03:33:05 PM,27695.0,24799.6,19.47,3.60,,,,,
1395,03/26/13 03:33:10 PM,28199.7,25030.3,19.47,3.60,,,,,
1396,03/26/13 03:33:15 PM,27048.0,24405.1,19.47,3.60,,,,,
1397,03/26/13 03:33:20 PM,23498.6,22277.9,19.47,3.60,,,,,
1398,03/26/13 03:33:25 PM,24311.9,22815.6,19.47,3.60,,,,,
1399,03/26/13 03:33:30 PM,25538.5,23577.9,19.47,3.60,,,,,
1400,03/26/13 03:33:35 PM,26044.4,23825.5,19.47,3.60,,,,,
1401,03/26/13 03:33:40 PM,26080.2,23854.8,19.47,3.60,,,,,
1402,03/26/13 03:33:45 PM,27316.6,24583.7,19.49,3.60,,,,,
1403,03/26/13 03:33:50 PM,26989.3,24365.8,19.49,3.60,,,,,
1404,03/26/13 03:33:55 PM,25721.8,23623.7,19.47,3.60,,,,,
1405,03/26/13 03:34:00 PM,26141.8,23899.8,19.47,3.60,,,,,
1406,03/26/13 03:34:05 PM,26822.1,24301.6,19.49,3.60,,,,,
1407,03/26/13 03:34:10 PM,26727.1,24241.2,19.47,3.60,,,,,
1408,03/26/13 03:34:15 PM,26208.7,23950.0,19.47,3.60,,,,,
1409,03/26/13 03:34:20 PM,25714.3,23615.2,19.49,3.60,,,,,
1410,03/26/13 03:34:25 PM,25929.6,23768.8,19.49,3.60,,,,,
1411,03/26/13 03:34:30 PM,26522.5,24124.7,19.49,3.60,,,,,
1412,03/26/13 03:34:35 PM,26756.1,24246.5,19.49,3.60,,,,,
1413,03/26/13 03:34:40 PM,26793.0,24239.4,19.49,3.60,,,,,
1414,03/26/13 03:34:45 PM,26952.1,24324.7,19.49,3.60,,,,,
1415,03/26/13 03:34:50 PM,27322.0,24552.9,19.49,3.60,,,,,
1416,03/26/13 03:34:55 PM,27769.2,24772.0,19.47,3.60,,,,,
1417,03/26/13 03:35:00 PM,27813.3,24805.2,19.49,3.60,,,,,
1418,03/26/13 03:35:05 PM,27813.3,24810.7,19.49,3.60,,,,,
1419,03/26/13 03:35:10 PM,27675.8,24733.4,19.49,3.60,,,,,
1420,03/26/13 03:35:15 PM,27096.1,24423.1,19.49,3.60,,,,,
1421,03/26/13 03:35:20 PM,27157.8,24448.2,19.49,3.60,,,,,
1422,03/26/13 03:35:25 PM,27187.3,24491.4,19.49,3.60,,,,,
1423,03/26/13 03:35:30 PM,27462.9,24636.5,19.49,3.60,,,,,
1424,03/26/13 03:35:35 PM,27807.8,24801.5,19.49,3.60,,,,,
1425,03/26/13 03:35:40 PM,27462.9,24618.3,19.49,3.60,,,,,
1426,03/26/13 03:35:45 PM,27259.9,24505.9,19.49,3.60,,,,,
1427,03/26/13 03:35:50 PM,27395.1,24558.3,19.49,3.60,,,,,
1428,03/26/13 03:35:55 PM,27029.3,24380.1,19.49,3.60,,,,,
1429,03/26/13 03:36:00 PM,26407.9,24028.4,19.49,3.60,,,,,
1430,03/26/13 03:36:05 PM,20978.6,20284.2,19.47,3.60,,,,,
1431,03/26/13 03:36:10 PM,17562.7,17481.7,19.50,3.60,,,,,
1432,03/26/13 03:36:15 PM,16106.2,16106.5,19.52,3.60,,,,,
1433,03/26/13 03:36:20 PM,15810.0,15809.7,19.52,3.60,,,,,
1434,03/26/13 03:36:25 PM,15684.3,15706.9,19.53,3.60,,,,,
1435,03/26/13 03:36:30 PM,15617.2,15631.3,19.53,3.60,,,,,
1436,03/26/13 03:36:35 PM,15553.4,15562.1,19.53,3.60,,,,,
1437,03/26/13 03:36:40 PM,14968.7,14991.6,19.56,3.60,,,,,
1438,03/26/13 03:36:45 PM,14750.0,14771.4,19.56,3.60,,,,,
1439,03/26/13 03:36:50 PM,14697.9,14723.8,19.56,3.60,,,,,
1440,03/26/13 03:36:55 PM,14588.5,14612.4,19.60,3.60,,,,,
1441,03/26/13 03:37:00 PM,14529.7,14553.8,19.61,3.60,,,,,
1442,03/26/13 03:37:05 PM,14512.6,14530.1,19.66,3.60,,,,,
1443,03/26/13 03:37:10 PM,14429.9,14455.4,19.68,3.60,,,,,
1444,03/26/13 03:37:15 PM,13571.2,13587.0,19.67,3.60,,,,,
1445,03/26/13 03:37:20 PM,5153.4,5151.7,19.54,3.60,,,,,
1446,03/26/13 03:37:25 PM,3016.8,3091.6,19.28,3.60,,,,,
1447,03/26/13 03:37:30 PM,1564.9,1567.0,18.59,3.60,,,,,
1448,03/26/13 03:37:35 PM,1169.2,1143.6,18.38,3.60,,,,,
1449,03/26/13 03:37:40 PM,1135.4,1108.2,18.24,3.60,,,,,
1450,03/26/13 03:37:45 PM,1134.3,1105.8,18.24,3.60,,,,,
1451,03/26/13 03:37:50 PM,1134.3,1107.0,18.27,3.60,,,,,
1452,03/26/13 03:37:55 PM,1133.2,1106.4,18.24,3.60,,,,,
1453,03/26/13 03:38:00 PM,1134.3,1107.0,18.22,3.60,,,,,
1454,03/26/13 03:38:05 PM,1134.3,1106.4,18.20,3.60,,,,,
1455,03/26/13 03:38:10 PM,1133.2,1105.8,18.23,3.60,,,,,
1456,03/26/13 03:38:15 PM,1134.3,1107.0,18.27,3.60,,,,,
1457,03/26/13 03:38:20 PM,1134.3,1107.0,18.26,3.60,,,,,
1458,03/26/13 03:38:25 PM,1134.3,1107.0,18.23,3.60,,,,,
1459,03/26/13 03:38:30 PM,1134.3,1107.0,18.22,3.60,,,,,
1460,03/26/13 03:38:35 PM,1134.3,1107.0,18.23,3.60,,,,,
1461,03/26/13 03:38:40 PM,1134.9,1107.0,18.23,3.60,,,,,
1462,03/26/13 03:38:45 PM,1134.3,1107.0,18.22,3.60,,,,,
1463,03/26/13 03:38:50 PM,1134.9,1108.2,18.24,3.60,,,,,
1464,03/26/13 03:38:55 PM,1135.4,1108.2,18.26,3.60,,,,,
1465,03/26/13 03:39:00 PM,1134.9,1108.2,18.26,3.60,,,,,
1466,03/26/13 03:39:05 PM,1135.4,1108.2,18.24,3.60,,,,,
1467,03/26/13 03:39:10 PM,1135.4,1107.6,18.26,3.60,,,,,
1468,03/26/13 03:39:15 PM,1134.9,1107.6,18.22,3.60,,,,,
1469,03/26/13 03:39:20 PM,1141.5,1114.3,18.20,3.60,,,,,
1470,03/26/13 03:39:25 PM,1610.7,1625.1,18.31,3.60,,,,,
1471,03/26/13 03:39:30 PM,3520.9,3639.2,18.96,3.60,,,,,
1472,03/26/13 03:39:35 PM,9897.9,9804.3,19.28,3.60,,,,,
1473,03/26/13 03:39:40 PM,14410.0,14469.0,19.54,3.60,,,,,
1474,03/26/13 03:39:45 PM,14465.5,14525.1,19.56,3.60,,,,,
1475,03/26/13 03:39:50 PM,14502.6,14545.0,19.56,3.60,,,,,
1476,03/26/13 03:39:55 PM,14637.4,14687.5,19.53,3.60,,,,,
1477,03/26/13 03:40:00 PM,14702.3,14748.9,19.54,3.60,,,,,
1478,03/26/13 03:40:05 PM,14771.8,14805.3,19.52,3.60,,,,,
1479,03/26/13 03:40:10 PM,14924.7,14980.3,19.52,3.60,,,,,
1480,03/26/13 03:40:15 PM,15400.9,15449.7,19.52,3.60,,,,,
1481,03/26/13 03:40:20 PM,15494.3,15526.3,19.50,3.60,,,,,
1482,03/26/13 03:40:25 PM,15542.8,15573.6,19.52,3.60,,,,,
1483,03/26/13 03:40:30 PM,15535.2,15573.6,19.47,3.60,,,,,
1484,03/26/13 03:40:35 PM,15542.8,15571.1,19.47,3.60,,,,,
1485,03/26/13 03:40:40 PM,15542.8,15573.6,19.47,3.60,,,,,
1486,03/26/13 03:40:45 PM,15535.2,15576.2,19.47,3.60,,,,,
1487,03/26/13 03:40:50 PM,15548.8,15581.3,19.49,3.60,,,,,
1488,03/26/13 03:40:55 PM,15570.1,15583.9,19.49,3.60,,,,,
1489,03/26/13 03:41:00 PM,15562.5,15586.4,19.49,3.60,,,,,
1490,03/26/13 03:41:05 PM,15570.1,15587.7,19.49,3.60,,,,,
1491,03/26/13 03:41:10 PM,15570.1,15598.0,19.50,3.60,,,,,
1492,03/26/13 03:41:15 PM,15583.7,15604.4,19.50,3.60,,,,,
1493,03/26/13 03:41:20 PM,15583.7,15605.6,19.50,3.60,,,,,
1494,03/26/13 03:41:25 PM,15592.9,15610.8,19.50,3.60,,,,,
1495,03/26/13 03:41:30 PM,15583.7,15603.1,19.52,3.60,,,,,
1496,03/26/13 03:41:35 PM,15592.9,15612.0,19.52,3.60,,,,,
1497,03/26/13 03:41:40 PM,15589.8,15610.8,19.52,3.60,,,,,
1498,03/26/13 03:41:45 PM,15598.9,15610.8,19.52,3.60,,,,,
1499,03/26/13 03:41:50 PM,15583.7,15614.6,19.52,3.60,,,,,
1500,03/26/13 03:41:55 PM,15598.9,15619.7,19.52,3.60,,,,,
1501,03/26/13 03:42:00 PM,15612.6,15614.6,19.53,3.60,,,,,
1502,03/26/13 03:42:05 PM,15539.7,15573.6,19.52,3.60,,,,,
1503,03/26/13 03:42:10 PM,15098.3,15114.2,19.54,3.60,,,,,
1504,03/26/13 03:42:15 PM,14770.3,14795.3,19.56,3.60,,,,,
1505,03/26/13 03:42:20 PM,14705.2,14741.3,19.57,3.58,,,,,
1506,03/26/13 03:42:25 PM,14712.4,14741.3,19.57,3.60,,,,,
1507,03/26/13 03:42:30 PM,14709.5,14740.1,19.57,3.60,,,,,
1508,03/26/13 03:42:35 PM,14705.2,14740.1,19.59,3.60,,,,,
1509,03/26/13 03:42:40 PM,14712.4,14730.1,19.59,3.60,,,,,
1510,03/26/13 03:42:45 PM,14640.2,14666.2,19.59,3.60,,,,,
1511,03/26/13 03:42:50 PM,14551.2,14587.5,19.60,3.60,,,,,
1512,03/26/13 03:42:55 PM,14539.8,14565.0,19.60,3.60,,,,,
1513,03/26/13 03:43:00 PM,14532.6,14557.5,19.63,3.60,,,,,
1514,03/26/13 03:43:05 PM,14512.6,14545.0,19.64,3.60,,,,,
1515,03/26/13 03:43:10 PM,14449.8,14482.7,19.67,3.60,,,,,
1516,03/26/13 03:43:15 PM,12137.8,12099.4,19.61,3.60,,,,,
1517,03/26/13 03:43:20 PM,3805.0,3897.4,19.35,3.60,,,,,
1518,03/26/13 03:43:25 PM,1987.7,2032.5,18.70,3.60,,,,,
1519,03/26/13 03:43:30 PM,1255.4,1234.3,18.41,3.60,,,,,
1520,03/26/13 03:43:35 PM,1136.5,1108.9,18.26,3.60,,,,,
1521,03/26/13 03:43:40 PM,1134.9,1107.0,18.27,3.60,,,,,
1522,03/26/13 03:43:45 PM,1134.3,1107.0,18.23,3.60,,,,,
1523,03/26/13 03:43:50 PM,1134.3,1106.4,18.26,3.60,,,,,
1524,03/26/13 03:43:55 PM,1134.3,1107.0,18.27,3.60,,,,,
1525,03/26/13 03:44:00 PM,1134.3,1107.0,18.27,3.60,,,,,
1526,03/26/13 03:44:05 PM,1139.8,1111.9,18.26,3.60,,,,,
1527,03/26/13 03:44:10 PM,1274.4,1256.7,18.29,3.60,,,,,
1528,03/26/13 03:44:15 PM,1898.8,1932.0,18.52,3.60,,,,,
1529,03/26/13 03:44:20 PM,2395.8,2466.3,18.70,3.60,,,,,
1530,03/26/13 03:44:25 PM,2722.1,2808.7,18.84,3.60,,,,,
1531,03/26/13 03:44:30 PM,5968.5,5964.8,19.24,3.60,,,,,
1532,03/26/13 03:44:35 PM,9182.7,9050.5,19.33,3.60,,,,,
1533,03/26/13 03:44:40 PM,11492.9,11469.6,19.40,3.60,,,,,
1534,03/26/13 03:44:45 PM,11662.0,11613.3,19.40,3.60,,,,,
1535,03/26/13 03:44:50 PM,12680.5,12710.1,19.47,3.60,,,,,
1536,03/26/13 03:44:55 PM,10035.3,9973.9,19.52,3.60,,,,,
1537,03/26/13 03:45:00 PM,6281.5,6210.8,19.42,3.60,,,,,
1538,03/26/13 03:45:05 PM,5954.6,5886.8,19.40,3.60,,,,,
1539,03/26/13 03:45:10 PM,3941.2,4022.3,19.31,3.60,,,,,
1540,03/26/13 03:45:15 PM,3959.9,4042.4,19.28,3.60,,,,,
1541,03/26/13 03:45:20 PM,3939.9,4024.3,19.28,3.60,,,,,
1542,03/26/13 03:45:25 PM,3145.1,3231.1,19.11,3.60,,,,,
1543,03/26/13 03:45:30 PM,1276.6,1258.6,18.50,3.60,,,,,
1544,03/26/13 03:45:35 PM,1140.4,1112.5,18.33,3.60,,,,,
1545,03/26/13 03:45:40 PM,1137.6,1110.1,18.33,3.60,,,,,
1546,03/26/13 03:45:45 PM,1134.3,1106.4,18.24,3.60,,,,,
1547,03/26/13 03:45:50 PM,1134.9,1107.0,18.27,3.60,,,,,
1548,03/26/13 03:45:55 PM,199.1,221.0,18.41,3.60,,,,,
1549,03/26/13 03:46:00 PM,198.6,220.6,18.52,3.60,,,,,
1550,03/26/13 03:46:05 PM,198.6,221.0,18.59,3.60,,,,,
1551,03/26/13 03:46:10 PM,199.1,221.0,18.66,3.60,,,,,
1552,03/26/13 03:46:15 PM,199.1,221.4,18.72,3.60,,,,,
1553,03/26/13 03:46:20 PM,199.7,221.4,18.75,3.60,,,,,
1554,03/26/13 03:46:25 PM,199.7,221.8,18.80,3.60,,,,,
1555,03/26/13 03:46:30 PM,199.7,221.8,18.82,3.60,,,,,
1556,03/26/13 03:46:35 PM,199.7,221.4,18.84,3.60,,,,,
1557,03/26/13 03:46:40 PM,200.2,221.8,18.86,3.60,,,,,
1558,03/26/13 03:46:45 PM,199.7,221.8,18.87,3.60,,,,,
1559,03/26/13 03:46:50 PM,200.2,221.8,18.87,3.60,,,,,
1560,03/26/13 03:46:55 PM,200.2,221.8,18.90,3.60,,,,,
1561,03/26/13 03:47:00 PM,200.2,221.8,18.91,3.60,,,,,
1562,03/26/13 03:47:05 PM,200.2,222.2,18.91,3.60,,,,,
1563,03/26/13 03:47:10 PM,200.2,222.2,18.93,3.60,,,,,
1564,03/26/13 03:47:15 PM,200.2,221.8,18.96,3.60,,,,,
1565,03/26/13 03:47:20 PM,200.7,222.2,18.97,3.60,,,,,
1566,03/26/13 03:47:25 PM,200.7,222.2,18.97,3.60,,,,,
1567,03/26/13 03:47:30 PM,200.2,222.2,18.98,3.60,,,,,
1568,03/26/13 03:47:35 PM,200.2,222.2,19.00,3.60,,,,,
1569,03/26/13 03:47:40 PM,201.2,222.7,19.01,3.60,,,,,
1570,03/26/13 03:47:45 PM,200.2,222.2,18.96,3.60,,,,,
1571,03/26/13 03:47:50 PM,200.2,222.2,18.94,3.60,,,,,
1572,03/26/13 03:47:55 PM,200.7,222.2,18.93,3.60,,,,,
1573,03/26/13 03:48:00 PM,200.2,222.2,18.93,3.60,,,,,
1574,03/26/13 03:48:05 PM,200.2,221.8,18.91,3.60,,,,,
1575,03/26/13 03:48:10 PM,200.7,221.8,18.91,3.60,,,,,
1576,03/26/13 03:48:15 PM,200.2,222.2,18.84,3.60,,,,,
1577,03/26/13 03:48:20 PM,199.7,221.4,18.86,3.60,,,,,
1578,03/26/13 03:48:25 PM,199.7,221.4,18.84,3.60,,,,,
1579,03/26/13 03:48:30 PM,200.2,221.4,18.84,3.60,,,,,
1580,03/26/13 03:48:35 PM,200.2,221.8,18.89,3.60,,,,,
1581,03/26/13 03:48:40 PM,201.7,223.5,18.84,3.60,,,,,
1582,03/26/13 03:48:45 PM,201.2,222.7,18.82,3.60,,,,,
1583,03/26/13 03:48:50 PM,199.1,221.0,18.63,3.60,,,,,
1584,03/26/13 03:48:55 PM,198.1,220.6,18.65,3.60,,,,,
1585,03/26/13 03:49:00 PM,197.6,220.2,18.59,3.60,,,,,
1586,03/26/13 03:49:05 PM,197.1,219.8,18.56,3.60,,,,,
1587,03/26/13 03:49:10 PM,197.6,220.2,18.62,3.60,,,,,
1588,03/26/13 03:49:15 PM,196.6,219.0,18.50,3.60,,,,,
1589,03/26/13 03:49:20 PM,195.5,218.6,18.43,3.60,,,,,
1590,03/26/13 03:49:25 PM,195.5,218.6,18.47,3.60,,,,,
1591,03/26/13 03:49:30 PM,195.0,218.2,18.41,3.60,,,,,
1592,03/26/13 03:49:35 PM,194.0,217.4,18.26,3.60,,,,,
1593,03/26/13 03:49:40 PM,193.5,216.9,18.27,3.60,,,,,
1594,03/26/13 03:49:45 PM,193.0,216.9,18.23,3.60,,,,,
1595,03/26/13 03:49:50 PM,193.0,216.9,18.33,3.60,,,,,
1596,03/26/13 03:49:55 PM,193.0,216.5,18.31,3.60,,,,,
1597,03/26/13 03:50:00 PM,192.4,216.5,18.27,3.60,,,,,
1598,03/26/13 03:50:05 PM,193.0,216.1,18.31,3.60,,,,,
1599,03/26/13 03:50:10 PM,191.4,215.3,18.15,3.60,,,,,
1600,03/26/13 03:50:15 PM,191.4,214.9,18.13,3.60,,,,,
1601,03/26/13 03:50:20 PM,191.4,215.3,18.22,3.60,,,,,
1602,03/26/13 03:50:25 PM,190.9,214.9,18.15,3.60,,,,,
1603,03/26/13 03:50:30 PM,190.4,214.5,18.17,3.60,,,,,
1604,03/26/13 03:50:35 PM,190.4,214.5,18.10,3.60,,,,,
1605,03/26/13 03:50:40 PM,189.9,214.5,18.09,3.60,,,,,
1606,03/26/13 03:50:45 PM,189.3,213.7,18.03,3.60,,,,,
1607,03/26/13 03:50:50 PM,189.3,213.3,18.06,3.60,,,,,
1608,03/26/13 03:50:55 PM,188.8,213.3,18.05,3.60,,,,,
1609,03/26/13 03:51:00 PM,188.8,212.9,18.06,3.60,,,,,
1610,03/26/13 03:51:05 PM,188.3,212.9,18.03,3.60,,,,,
1611,03/26/13 03:51:10 PM,187.8,212.5,18.02,3.60,,,,,
1612,03/26/13 03:51:15 PM,188.3,212.9,17.98,3.60,,,,,
1613,03/26/13 03:51:20 PM,186.3,210.9,17.89,3.60,,,,,
1614,03/26/13 03:51:25 PM,187.3,212.1,17.71,3.60,,,,,
1615,03/26/13 03:51:30 PM,185.7,210.9,17.66,3.60,,,,,
1616,03/26/13 03:51:35 PM,185.7,210.9,17.71,3.60,,,,,
1617,03/26/13 03:51:40 PM,184.7,210.1,17.64,3.60,,,,,
1618,03/26/13 03:51:45 PM,184.2,210.1,17.64,3.60,,,,,
1619,03/26/13 03:51:50 PM,184.2,210.1,17.71,3.60,,,,,
1620,03/26/13 03:51:55 PM,184.2,209.3,17.68,3.60,,,,,
1621,03/26/13 03:52:00 PM,183.7,209.3,17.66,3.60,,,,,
1622,03/26/13 03:52:05 PM,183.2,209.3,17.67,3.60,,,,,
1623,03/26/13 03:52:10 PM,183.2,208.9,17.66,3.60,,,,,
1624,03/26/13 03:52:15 PM,183.2,208.5,17.70,3.60,,,,,
1625,03/26/13 03:52:20 PM,182.6,208.5,17.74,3.60,,,,,
1626,03/26/13 03:52:25 PM,185.2,210.5,17.66,3.60,,,,,
1627,03/26/13 03:52:30 PM,183.7,209.3,17.77,3.60,,,,,
1628,03/26/13 03:52:35 PM,182.6,208.5,17.84,3.60,,,,,
1629,03/26/13 03:52:40 PM,182.6,208.9,17.87,3.60,,,,,
1630,03/26/13 03:52:45 PM,182.6,208.9,17.89,3.60,,,,,
1631,03/26/13 03:52:50 PM,183.2,208.9,17.92,3.60,,,,,
1632,03/26/13 03:52:55 PM,183.2,208.5,17.94,3.60,,,,,
1633,03/26/13 03:53:00 PM,183.2,208.9,17.96,3.60,,,,,
1634,03/26/13 03:53:05 PM,183.2,209.3,17.98,3.60,,,,,
1635,03/26/13 03:53:10 PM,183.2,209.3,17.99,3.60,,,,,
1636,03/26/13 03:53:15 PM,183.2,209.3,18.01,3.60,,,,,
1637,03/26/13 03:53:20 PM,183.2,209.3,18.01,3.60,,,,,
1638,03/26/13 03:53:25 PM,183.2,209.3,18.02,3.60,,,,,
1639,03/26/13 03:53:30 PM,181.6,208.1,17.81,3.60,,,,,
1640,03/26/13 03:53:35 PM,182.6,208.1,17.91,3.60,,,,,
1641,03/26/13 03:53:40 PM,182.6,208.1,17.94,3.60,,,,,
1642,03/26/13 03:53:45 PM,182.1,208.1,17.95,3.60,,,,,
1643,03/26/13 03:53:50 PM,182.1,208.1,17.96,3.60,,,,,
1644,03/26/13 03:53:55 PM,182.6,208.1,17.98,3.60,,,,,
1645,03/26/13 03:54:00 PM,187.3,212.1,17.98,3.60,,,,,
1646,03/26/13 03:54:05 PM,186.8,211.7,17.95,3.60,,,,,
1647,03/26/13 03:54:10 PM,188.8,213.7,17.98,3.60,,,,,
1648,03/26/13 03:54:15 PM,189.3,213.7,18.01,3.60,,,,,
1649,03/26/13 03:54:20 PM,188.8,212.9,18.01,3.60,,,,,
1650,03/26/13 03:54:25 PM,186.8,211.7,17.98,3.60,,,,,
1651,03/26/13 03:54:30 PM,184.7,210.5,17.99,3.60,,,,,
1652,03/26/13 03:54:35 PM,186.8,211.7,17.98,3.60,,,,,
1653,03/26/13 03:54:40 PM,187.3,212.5,18.01,3.60,,,,,
1654,03/26/13 03:54:45 PM,184.2,210.1,18.01,3.60,,,,,
1655,03/26/13 03:54:50 PM,185.7,210.9,18.01,3.60,,,,,
1656,03/26/13 03:54:55 PM,186.3,211.3,18.01,3.60,,,,,
1657,03/26/13 03:55:00 PM,186.8,211.3,18.01,3.60,,,,,
1658,03/26/13 03:55:05 PM,185.2,210.1,18.02,3.60,,,,,
1659,03/26/13 03:55:10 PM,186.3,211.3,18.02,3.60,,,,,
1660,03/26/13 03:55:15 PM,188.3,212.9,18.02,3.60,,,,,
1661,03/26/13 03:55:20 PM,188.8,213.3,18.02,3.60,,,,,
1662,03/26/13 03:55:25 PM,187.3,212.1,18.03,3.60,,,,,
1663,03/26/13 03:55:30 PM,188.8,213.7,18.03,3.60,,,,,
1664,03/26/13 03:55:35 PM,187.8,212.5,18.03,3.60,,,,,
1665,03/26/13 03:55:40 PM,189.9,214.1,18.06,3.60,,,,,
1666,03/26/13 03:55:45 PM,188.8,213.7,18.06,3.60,,,,,
1667,03/26/13 03:55:50 PM,189.3,214.1,18.08,3.60,,,,,
1668,03/26/13 03:55:55 PM,186.3,211.7,18.09,3.60,,,,,
1669,03/26/13 03:56:00 PM,188.8,213.3,18.10,3.60,,,,,
1670,03/26/13 03:56:05 PM,189.9,214.1,18.10,3.60,,,,,
1671,03/26/13 03:56:10 PM,190.4,214.9,18.12,3.60,,,,,
1672,03/26/13 03:56:15 PM,189.3,214.1,18.12,3.60,,,,,
1673,03/26/13 03:56:20 PM,188.8,213.3,18.13,3.60,,,,,
1674,03/26/13 03:56:25 PM,186.3,211.7,18.15,3.60,,,,,
1675,03/26/13 03:56:30 PM,190.9,214.9,18.16,3.60,,,,,
1676,03/26/13 03:56:35 PM,190.9,214.9,18.19,3.60,,,,,
1677,03/26/13 03:56:40 PM,189.9,214.1,18.19,3.60,,,,,
1678,03/26/13 03:56:45 PM,190.4,214.5,18.20,3.60,,,,,
1679,03/26/13 03:56:50 PM,188.3,212.9,18.23,3.60,,,,,
1680,03/26/13 03:56:55 PM,188.3,213.3,18.23,3.60,,,,,
1681,03/26/13 03:57:00 PM,192.4,216.5,18.22,3.60,,,,,
1682,03/26/13 03:57:05 PM,191.9,216.1,18.23,3.60,,,,,
1683,03/26/13 03:57:10 PM,189.9,208.5,18.24,3.60,,,,,
1684,03/26/13 03:57:15 PM,193.0,216.5,18.22,3.60,,,,,
1685,03/26/13 03:57:20 PM,582.2,556.6,18.23,3.60,,,,,
1686,03/26/13 03:57:25 PM,562.6,552.5,18.22,3.60,,,,,
1687,03/26/13 03:57:30 PM,575.3,551.4,18.23,3.60,,,,,
1688,03/26/13 03:57:35 PM,510.2,530.9,18.23,3.60,,,,,
1689,03/26/13 03:57:40 PM,573.2,556.6,18.22,3.60,,,,,
1690,03/26/13 03:57:45 PM,580.1,542.7,18.22,3.60,,,,,
1691,03/26/13 03:57:50 PM,551.5,555.6,18.22,3.60,,,,,
1692,03/26/13 03:57:55 PM,582.8,556.1,18.23,3.60,,,,,
1693,03/26/13 03:58:00 PM,573.2,553.5,18.24,3.60,,,,,
1694,03/26/13 03:58:05 PM,583.8,540.1,18.24,3.60,,,,,
1695,03/26/13 03:58:10 PM,592.3,549.9,18.27,3.60,,,,,
1696,03/26/13 03:58:15 PM,546.2,550.4,18.29,3.60,,,,,
1697,03/26/13 03:58:20 PM,586.5,555.6,18.29,3.60,,,,,
1698,03/26/13 03:58:25 PM,584.9,554.6,18.31,3.60,,,,,
1699,03/26/13 03:58:30 PM,584.9,554.6,18.33,3.60,,,,,
1700,03/26/13 03:58:35 PM,585.4,555.6,18.34,3.60,,,,,
1701,03/26/13 03:58:40 PM,585.4,555.1,18.34,3.60,,,,,
1702,03/26/13 03:58:45 PM,585.4,555.6,18.36,3.60,,,,,
1703,03/26/13 03:58:50 PM,586.0,555.6,18.37,3.60,,,,,
1704,03/26/13 03:58:55 PM,586.5,556.1,18.37,3.60,,,,,
1705,03/26/13 03:59:00 PM,581.7,550.9,18.40,3.60,,,,,
1706,03/26/13 03:59:05 PM,580.7,550.9,18.41,3.60,,,,,
1707,03/26/13 03:59:10 PM,581.7,552.0,18.44,3.60,,,,,
1708,03/26/13 03:59:15 PM,581.7,552.0,18.45,3.60,,,,,
1709,03/26/13 03:59:20 PM,581.7,552.0,18.47,3.60,,,,,
1710,03/26/13 03:59:25 PM,581.7,552.5,18.48,3.60,,,,,
1711,03/26/13 03:59:30 PM,582.2,553.0,18.50,3.60,,,,,
1712,03/26/13 03:59:35 PM,582.2,553.0,18.50,3.60,,,,,
1713,03/26/13 03:59:40 PM,582.2,553.0,18.51,3.60,,,,,
1714,03/26/13 03:59:45 PM,582.2,553.5,18.51,3.60,,,,,
1715,03/26/13 03:59:50 PM,582.8,552.5,18.52,3.60,,,,,
1716,03/26/13 03:59:55 PM,582.8,553.0,18.52,3.60,,,,,
1717,03/26/13 04:00:00 PM,582.8,552.5,18.52,3.60,,,,,
1718,03/26/13 04:00:05 PM,581.2,553.0,18.52,3.60,,,,,
1719,03/26/13 04:00:10 PM,582.8,553.0,18.55,3.60,,,,,
1720,03/26/13 04:00:15 PM,582.8,554.0,18.56,3.60,,,,,
1721,03/26/13 04:00:20 PM,582.8,553.0,18.56,3.60,,,,,
1722,03/26/13 04:00:25 PM,582.8,553.5,18.56,3.60,,,,,
1723,03/26/13 04:00:30 PM,583.3,554.0,18.58,3.60,,,,,
1724,03/26/13 04:00:35 PM,582.8,554.0,18.59,3.60,,,,,
1725,03/26/13 04:00:40 PM,583.3,553.5,18.59,3.60,,,,,
