"Plot Title: 10274764"
"#","Date Time, GMT+01:00","Low Range, μS/cm (LGR S/N: 10274764, SEN S/N: 10274764)","High Range, μS/cm (LGR S/N: 10274764, SEN S/N: 10274764)","Temp, °C (LGR S/N: 10274764, SEN S/N: 10274764)","Batt, V (LGR S/N: 10274764, SEN S/N: 10274764)","Coupler Detached (LGR S/N: 10274764)","Coupler Attached (LGR S/N: 10274764)","Host Connected (LGR S/N: 10274764)","Stopped (LGR S/N: 10274764)","End Of File (LGR S/N: 10274764)"
1394,03/27/13 12:01:40 PM,32893.6,29071.2,19.50,3.56,,,,,
1395,03/27/13 12:01:42 PM,32893.6,29040.3,19.50,3.57,,,,,
1396,03/27/13 12:01:44 PM,32893.6,29066.0,19.50,3.56,,,,,
1397,03/27/13 12:01:46 PM,32893.6,28981.3,19.49,3.56,,,,,
1398,03/27/13 12:01:48 PM,32893.6,28994.1,19.50,3.56,,,,,
1399,03/27/13 12:01:50 PM,32893.6,28932.8,19.50,3.56,,,,,
1400,03/27/13 12:01:52 PM,32893.6,28874.4,19.49,3.56,,,,,
1401,03/27/13 12:01:54 PM,32893.6,28675.6,19.50,3.56,,,,,
1402,03/27/13 12:01:56 PM,32893.6,28715.6,19.50,3.56,,,,,
1403,03/27/13 12:01:58 PM,32893.6,28703.1,19.49,3.56,,,,,
1404,03/27/13 12:02:00 PM,32893.6,28755.7,19.50,3.57,,,,,
1405,03/27/13 12:02:02 PM,32893.6,28791.0,19.50,3.56,,,,,
1406,03/27/13 12:02:04 PM,32893.6,28838.9,19.50,3.56,,,,,
1407,03/27/13 12:02:06 PM,32893.6,28909.9,19.50,3.56,,,,,
1408,03/27/13 12:02:08 PM,32893.6,28904.8,19.50,3.56,,,,,
1409,03/27/13 12:02:10 PM,32893.6,28915.0,19.50,3.56,,,,,
1410,03/27/13 12:02:12 PM,32893.6,28950.7,19.50,3.57,,,,,
1411,03/27/13 12:02:14 PM,32893.6,28945.6,19.50,3.56,,,,,
1412,03/27/13 12:02:16 PM,32893.6,28958.3,19.50,3.56,,,,,
1413,03/27/13 12:02:18 PM,32893.6,28968.6,19.50,3.56,,,,,
1414,03/27/13 12:02:20 PM,32893.6,28950.7,19.50,3.56,,,,,
1415,03/27/13 12:02:22 PM,32893.6,28981.3,19.50,3.56,,,,,
1416,03/27/13 12:02:24 PM,32893.6,28981.3,19.50,3.56,,,,,
1417,03/27/13 12:02:26 PM,32893.6,28963.5,19.50,3.56,,,,,
1418,03/27/13 12:02:28 PM,32893.6,28963.5,19.50,3.56,,,,,
1419,03/27/13 12:02:30 PM,32893.6,28981.3,19.50,3.56,,,,,
1420,03/27/13 12:02:32 PM,32893.6,28999.3,19.50,3.56,,,,,
1421,03/27/13 12:02:34 PM,32893.6,28981.3,19.50,3.56,,,,,
1422,03/27/13 12:02:36 PM,32893.6,28976.2,19.50,3.56,,,,,
1423,03/27/13 12:02:38 PM,32893.6,28994.1,19.50,3.56,,,,,
1424,03/27/13 12:02:40 PM,32893.6,28994.1,19.50,3.56,,,,,
1425,03/27/13 12:02:42 PM,32893.6,28999.3,19.50,3.56,,,,,
1426,03/27/13 12:02:44 PM,32893.6,28994.1,19.50,3.56,,,,,
1427,03/27/13 12:02:46 PM,32893.6,28981.3,19.50,3.56,,,,,
1428,03/27/13 12:02:48 PM,32893.6,28994.1,19.50,3.56,,,,,
1429,03/27/13 12:02:50 PM,32893.6,28999.3,19.50,3.56,,,,,
1430,03/27/13 12:02:52 PM,32893.6,28976.2,19.50,3.56,,,,,
1431,03/27/13 12:02:54 PM,32893.6,29048.0,19.50,3.56,,,,,
1432,03/27/13 12:02:56 PM,32893.6,29042.9,19.50,3.56,,,,,
1433,03/27/13 12:02:58 PM,32893.6,29017.2,19.50,3.56,,,,,
1434,03/27/13 12:03:00 PM,32893.6,28999.3,19.50,3.56,,,,,
1435,03/27/13 12:03:02 PM,32893.6,29035.2,19.50,3.56,,,,,
1436,03/27/13 12:03:04 PM,32893.6,29012.1,19.50,3.56,,,,,
1437,03/27/13 12:03:06 PM,32893.6,29035.2,19.50,3.56,,,,,
1438,03/27/13 12:03:08 PM,32893.6,29053.1,19.50,3.56,,,,,
1439,03/27/13 12:03:10 PM,32893.6,29030.0,19.50,3.56,,,,,
1440,03/27/13 12:03:12 PM,32893.6,29012.1,19.50,3.56,,,,,
1441,03/27/13 12:03:14 PM,32893.6,29030.0,19.50,3.56,,,,,
1442,03/27/13 12:03:16 PM,32893.6,29035.2,19.50,3.57,,,,,
1443,03/27/13 12:03:18 PM,32893.6,29053.1,19.50,3.56,,,,,
1444,03/27/13 12:03:20 PM,32893.6,29071.2,19.50,3.56,,,,,
1445,03/27/13 12:03:22 PM,32893.6,29084.0,19.50,3.56,,,,,
1446,03/27/13 12:03:24 PM,32893.6,29035.2,19.50,3.56,,,,,
1447,03/27/13 12:03:26 PM,32893.6,29071.2,19.50,3.56,,,,,
1448,03/27/13 12:03:28 PM,32893.6,29053.1,19.50,3.56,,,,,
1449,03/27/13 12:03:30 PM,32893.6,29035.2,19.50,3.56,,,,,
1450,03/27/13 12:03:32 PM,32893.6,29017.2,19.50,3.56,,,,,
1451,03/27/13 12:03:34 PM,32893.6,29024.9,19.50,3.57,,,,,
1452,03/27/13 12:03:36 PM,32893.6,29030.0,19.50,3.56,,,,,
1453,03/27/13 12:03:38 PM,32893.6,29035.2,19.50,3.56,,,,,
1454,03/27/13 12:03:40 PM,32893.6,29030.0,19.50,3.56,,,,,
1455,03/27/13 12:03:42 PM,32893.6,29042.9,19.50,3.56,,,,,
1456,03/27/13 12:03:44 PM,32893.6,29017.2,19.50,3.56,,,,,
1457,03/27/13 12:03:46 PM,32893.6,29030.0,19.50,3.56,,,,,
1458,03/27/13 12:03:48 PM,32893.6,28976.2,19.49,3.56,,,,,
1459,03/27/13 12:03:50 PM,32893.6,28994.1,19.49,3.56,,,,,
1460,03/27/13 12:03:52 PM,32893.6,28935.4,19.50,3.56,,,,,
1461,03/27/13 12:03:54 PM,32893.6,28909.9,19.50,3.56,,,,,
1462,03/27/13 12:03:56 PM,32893.6,28663.1,19.49,3.56,,,,,
1463,03/27/13 12:03:58 PM,32893.6,28605.9,19.50,3.56,,,,,
1464,03/27/13 12:04:00 PM,32893.6,28588.5,19.50,3.56,,,,,
1465,03/27/13 12:04:02 PM,32893.6,28566.2,19.50,3.56,,,,,
1466,03/27/13 12:04:04 PM,32893.6,28479.8,19.50,3.56,,,,,
1467,03/27/13 12:04:06 PM,32893.6,27964.3,19.52,3.56,,,,,
1468,03/27/13 12:04:08 PM,32893.6,26914.2,19.52,3.56,,,,,
1469,03/27/13 12:04:10 PM,19486.4,18949.7,19.52,3.56,,,,,
1470,03/27/13 12:04:12 PM,18494.9,18110.9,19.52,3.56,,,,,
1471,03/27/13 12:04:14 PM,17622.1,17302.2,19.53,3.56,,,,,
1472,03/27/13 12:04:16 PM,17020.4,16795.1,19.53,3.56,,,,,
1473,03/27/13 12:04:18 PM,16491.9,16290.7,19.53,3.56,,,,,
1474,03/27/13 12:04:20 PM,16151.7,15977.2,19.53,3.56,,,,,
1475,03/27/13 12:04:22 PM,15921.1,15768.6,19.54,3.56,,,,,
1476,03/27/13 12:04:24 PM,15876.3,15718.5,19.56,3.56,,,,,
1477,03/27/13 12:04:26 PM,15794.6,15644.1,19.54,3.57,,,,,
1478,03/27/13 12:04:28 PM,15767.0,15628.7,19.54,3.56,,,,,
1479,03/27/13 12:04:30 PM,15716.4,15574.9,19.56,3.56,,,,,
1480,03/27/13 12:04:32 PM,15393.4,15276.5,19.57,3.56,,,,,
1481,03/27/13 12:04:34 PM,15172.3,15045.9,19.57,3.56,,,,,
1482,03/27/13 12:04:36 PM,15059.9,14933.6,19.59,3.56,,,,,
1483,03/27/13 12:04:38 PM,14965.8,14840.5,19.59,3.56,,,,,
1484,03/27/13 12:04:40 PM,14913.0,14794.0,19.60,3.56,,,,,
1485,03/27/13 12:04:42 PM,14899.9,14782.7,19.60,3.56,,,,,
1486,03/27/13 12:04:44 PM,14847.4,14728.8,19.61,3.56,,,,,
1487,03/27/13 12:04:46 PM,14750.0,14632.4,19.64,3.56,,,,,
1488,03/27/13 12:04:48 PM,14713.8,14590.0,19.64,3.56,,,,,
1489,03/27/13 12:04:50 PM,14674.8,14560.0,19.64,3.56,,,,,
1490,03/27/13 12:04:52 PM,14654.6,14537.6,19.66,3.56,,,,,
1491,03/27/13 12:04:54 PM,14598.5,14485.2,19.66,3.56,,,,,
1492,03/27/13 12:04:56 PM,14289.6,14169.1,19.63,3.56,,,,,
1493,03/27/13 12:04:58 PM,12134.1,11994.5,19.57,3.56,,,,,
1494,03/27/13 12:05:00 PM,4258.8,4256.4,19.28,3.56,,,,,
1495,03/27/13 12:05:02 PM,4193.6,4253.1,19.28,3.56,,,,,
1496,03/27/13 12:05:04 PM,3236.8,3283.3,19.11,3.56,,,,,
1497,03/27/13 12:05:06 PM,1937.0,1973.6,18.72,3.56,,,,,
1498,03/27/13 12:05:08 PM,1441.5,1440.1,18.50,3.56,,,,,
1499,03/27/13 12:05:10 PM,1329.9,1316.1,18.47,3.56,,,,,
1500,03/27/13 12:05:12 PM,1175.8,1151.0,18.41,3.56,,,,,
1501,03/27/13 12:05:14 PM,1151.5,1123.5,18.34,3.56,,,,,
1502,03/27/13 12:05:16 PM,1140.9,1113.7,18.31,3.56,,,,,
1503,03/27/13 12:05:18 PM,1139.3,1111.3,18.27,3.56,,,,,
1504,03/27/13 12:05:20 PM,1138.7,1111.3,18.29,3.57,,,,,
1505,03/27/13 12:05:22 PM,1138.2,1110.1,18.24,3.56,,,,,
1506,03/27/13 12:05:24 PM,1138.2,1110.7,18.24,3.56,,,,,
1507,03/27/13 12:05:26 PM,1139.3,1111.3,18.29,3.56,,,,,
1508,03/27/13 12:05:28 PM,1138.2,1111.3,18.30,3.56,,,,,
1509,03/27/13 12:05:30 PM,1139.3,1111.3,18.33,3.56,,,,,
1510,03/27/13 12:05:32 PM,1138.2,1111.3,18.29,3.56,,,,,
1511,03/27/13 12:05:34 PM,1138.2,1111.3,18.23,3.56,,,,,
1512,03/27/13 12:05:36 PM,1138.2,1110.7,18.26,3.56,,,,,
1513,03/27/13 12:05:38 PM,1138.2,1110.7,18.27,3.56,,,,,
1514,03/27/13 12:05:40 PM,1138.2,1110.7,18.27,3.57,,,,,
1515,03/27/13 12:05:42 PM,1137.6,1110.1,18.29,3.56,,,,,
1516,03/27/13 12:05:44 PM,1137.6,1110.1,18.29,3.56,,,,,
1517,03/27/13 12:05:46 PM,1137.6,1110.1,18.27,3.56,,,,,
1518,03/27/13 12:05:48 PM,1137.6,1110.1,18.27,3.56,,,,,
1519,03/27/13 12:05:50 PM,1137.6,1110.1,18.27,3.56,,,,,
1520,03/27/13 12:05:52 PM,1138.2,1111.3,18.29,3.57,,,,,
1521,03/27/13 12:05:54 PM,1137.6,1110.7,18.27,3.57,,,,,
1522,03/27/13 12:05:56 PM,1137.6,1110.1,18.26,3.56,,,,,
1523,03/27/13 12:05:58 PM,1137.1,1110.1,18.26,3.56,,,,,
1524,03/27/13 12:06:00 PM,1138.2,1111.3,18.27,3.56,,,,,
1525,03/27/13 12:06:02 PM,1140.4,1112.5,18.26,3.57,,,,,
1526,03/27/13 12:06:04 PM,1139.3,1111.9,18.23,3.56,,,,,
1527,03/27/13 12:06:06 PM,1139.8,1111.9,18.23,3.57,,,,,
1528,03/27/13 12:06:08 PM,1138.2,1110.7,18.24,3.56,,,,,
1529,03/27/13 12:06:10 PM,1139.3,1112.5,18.22,3.56,,,,,
1530,03/27/13 12:06:12 PM,1139.3,1111.3,18.24,3.57,,,,,
1531,03/27/13 12:06:14 PM,1139.3,1111.3,18.26,3.56,,,,,
1532,03/27/13 12:06:16 PM,1139.3,1111.3,18.24,3.56,,,,,
1533,03/27/13 12:06:18 PM,1138.2,1111.3,18.23,3.56,,,,,
1534,03/27/13 12:06:20 PM,1139.3,1111.9,18.26,3.56,,,,,
1535,03/27/13 12:06:22 PM,1137.6,1110.7,18.22,3.56,,,,,
1536,03/27/13 12:06:24 PM,1137.6,1110.7,18.23,3.56,,,,,
1537,03/27/13 12:06:26 PM,1137.6,1110.7,18.24,3.56,,,,,
1538,03/27/13 12:06:28 PM,1137.1,1109.5,18.23,3.56,,,,,
1539,03/27/13 12:06:30 PM,1137.6,1110.7,18.23,3.57,,,,,
1540,03/27/13 12:06:32 PM,1137.1,1109.5,18.23,3.56,,,,,
1541,03/27/13 12:06:34 PM,1138.2,1111.3,18.23,3.56,,,,,
1542,03/27/13 12:06:36 PM,1138.2,1110.7,18.24,3.56,,,,,
1543,03/27/13 12:06:38 PM,1138.2,1110.7,18.24,3.56,,,,,
1544,03/27/13 12:06:40 PM,1137.1,1109.5,18.22,3.56,,,,,
1545,03/27/13 12:06:42 PM,1136.5,1109.5,18.20,3.56,,,,,
1546,03/27/13 12:06:44 PM,1137.1,1109.5,18.23,3.56,,,,,
1547,03/27/13 12:06:46 PM,1137.1,1109.5,18.23,3.56,,,,,
1548,03/27/13 12:06:48 PM,1136.5,1109.5,18.23,3.56,,,,,
1549,03/27/13 12:06:50 PM,1137.1,1109.5,18.24,3.56,,,,,
1550,03/27/13 12:06:52 PM,1137.1,1109.5,18.23,3.56,,,,,
1551,03/27/13 12:06:54 PM,1137.1,1109.5,18.24,3.56,,,,,
1552,03/27/13 12:06:56 PM,1136.5,1109.5,18.23,3.56,,,,,
1553,03/27/13 12:06:58 PM,1136.5,1109.5,18.23,3.56,,,,,
1554,03/27/13 12:07:00 PM,1136.5,1109.5,18.23,3.56,,,,,
1555,03/27/13 12:07:02 PM,1136.5,1109.5,18.20,3.56,,,,,
1556,03/27/13 12:07:04 PM,1136.5,1108.9,18.22,3.56,,,,,
1557,03/27/13 12:07:06 PM,1136.5,1110.1,18.20,3.56,,,,,
1558,03/27/13 12:07:08 PM,1139.3,1111.3,18.20,3.56,,,,,
1559,03/27/13 12:07:10 PM,1149.8,1122.9,18.22,3.56,,,,,
1560,03/27/13 12:07:12 PM,1150.9,1124.1,18.23,3.56,,,,,
1561,03/27/13 12:07:14 PM,1155.3,1128.4,18.23,3.56,,,,,
1562,03/27/13 12:07:16 PM,1159.2,1132.6,18.23,3.56,,,,,
1563,03/27/13 12:07:18 PM,1168.6,1143.0,18.24,3.56,,,,,
1564,03/27/13 12:07:20 PM,1204.7,1181.1,18.24,3.56,,,,,
1565,03/27/13 12:07:22 PM,1203.1,1178.6,18.26,3.56,,,,,
1566,03/27/13 12:07:24 PM,1238.7,1217.6,18.27,3.56,,,,,
1567,03/27/13 12:07:26 PM,1275.5,1258.6,18.27,3.56,,,,,
1568,03/27/13 12:07:28 PM,1576.9,1592.1,18.38,3.56,,,,,
1569,03/27/13 12:07:30 PM,1921.1,1957.1,18.45,3.56,,,,,
1570,03/27/13 12:07:32 PM,2441.6,2513.1,18.61,3.57,,,,,
1571,03/27/13 12:07:34 PM,2734.6,2816.0,18.75,3.56,,,,,
1572,03/27/13 12:07:36 PM,3122.4,3223.0,18.87,3.56,,,,,
1573,03/27/13 12:07:38 PM,3753.8,3854.4,19.07,3.56,,,,,
1574,03/27/13 12:07:40 PM,4608.9,4664.9,19.15,3.57,,,,,
1575,03/27/13 12:07:42 PM,7348.9,7230.0,19.28,3.56,,,,,
1576,03/27/13 12:07:44 PM,7631.7,7484.2,19.32,3.56,,,,,
1577,03/27/13 12:07:46 PM,9467.8,9333.6,19.35,3.56,,,,,
1578,03/27/13 12:07:48 PM,11692.1,11564.2,19.38,3.56,,,,,
1579,03/27/13 12:07:50 PM,13542.8,13450.4,19.50,3.56,,,,,
1580,03/27/13 12:07:52 PM,14234.7,14172.8,19.50,3.56,,,,,
1581,03/27/13 12:07:54 PM,14452.7,14367.1,19.54,3.56,,,,,
1582,03/27/13 12:07:56 PM,14508.3,14426.7,19.57,3.56,,,,,
1583,03/27/13 12:07:58 PM,14528.3,14440.4,19.57,3.56,,,,,
1584,03/27/13 12:08:00 PM,14546.9,14470.3,19.59,3.56,,,,,
1585,03/27/13 12:08:02 PM,14582.7,14502.7,19.60,3.56,,,,,
1586,03/27/13 12:08:04 PM,14602.9,14511.4,19.60,3.56,,,,,
1587,03/27/13 12:08:06 PM,14614.3,14520.1,19.60,3.56,,,,,
1588,03/27/13 12:08:08 PM,14607.2,14515.1,19.57,3.56,,,,,
1589,03/27/13 12:08:10 PM,14620.1,14532.6,19.60,3.57,,,,,
1590,03/27/13 12:08:12 PM,14627.3,14532.6,19.60,3.56,,,,,
1591,03/27/13 12:08:14 PM,14627.3,14536.3,19.60,3.56,,,,,
1592,03/27/13 12:08:16 PM,14627.3,14540.0,19.59,3.56,,,,,
1593,03/27/13 12:08:18 PM,14631.6,14541.3,19.57,3.57,,,,,
1594,03/27/13 12:08:20 PM,14646.0,14560.0,19.59,3.57,,,,,
1595,03/27/13 12:08:22 PM,14659.0,14572.5,19.59,3.56,,,,,
1596,03/27/13 12:08:24 PM,14690.7,14592.5,19.59,3.56,,,,,
1597,03/27/13 12:08:26 PM,14728.3,14619.9,19.59,3.56,,,,,
1598,03/27/13 12:08:28 PM,14747.1,14657.4,19.59,3.56,,,,,
1599,03/27/13 12:08:30 PM,14760.2,14666.2,19.59,3.56,,,,,
1600,03/27/13 12:08:32 PM,14760.2,14671.2,19.59,3.56,,,,,
1601,03/27/13 12:08:34 PM,14760.2,14658.7,19.59,3.56,,,,,
1602,03/27/13 12:08:36 PM,14784.8,14683.7,19.59,3.56,,,,,
1603,03/27/13 12:08:38 PM,14806.6,14707.5,19.59,3.56,,,,,
1604,03/27/13 12:08:40 PM,14832.8,14723.8,19.57,3.56,,,,,
1605,03/27/13 12:08:42 PM,14837.2,14743.9,19.59,3.56,,,,,
1606,03/27/13 12:08:44 PM,14837.2,14745.1,19.57,3.56,,,,,
1607,03/27/13 12:08:46 PM,14844.4,14743.9,19.57,3.56,,,,,
1608,03/27/13 12:08:48 PM,14850.3,14750.1,19.57,3.56,,,,,
1609,03/27/13 12:08:50 PM,14864.8,14760.2,19.57,3.56,,,,,
1610,03/27/13 12:08:52 PM,14878.0,14768.9,19.57,3.57,,,,,
1611,03/27/13 12:08:54 PM,14870.7,14768.9,19.57,3.56,,,,,
1612,03/27/13 12:08:56 PM,14885.3,14780.2,19.57,3.56,,,,,
1613,03/27/13 12:08:58 PM,14882.4,14782.7,19.57,3.56,,,,,
1614,03/27/13 12:09:00 PM,14895.5,14790.3,19.56,3.56,,,,,
1615,03/27/13 12:09:02 PM,14889.7,14795.3,19.56,3.56,,,,,
1616,03/27/13 12:09:04 PM,14910.1,14802.8,19.56,3.56,,,,,
1617,03/27/13 12:09:06 PM,14962.8,14861.9,19.57,3.56,,,,,
1618,03/27/13 12:09:08 PM,14989.3,14887.1,19.56,3.56,,,,,
1619,03/27/13 12:09:10 PM,15021.6,14907.2,19.56,3.56,,,,,
1620,03/27/13 12:09:12 PM,15034.8,14933.6,19.56,3.56,,,,,
1621,03/27/13 12:09:14 PM,15076.1,14975.2,19.56,3.56,,,,,
1622,03/27/13 12:09:16 PM,15203.5,15096.5,19.54,3.56,,,,,
1623,03/27/13 12:09:18 PM,15224.4,15121.8,19.56,3.56,,,,,
1624,03/27/13 12:09:20 PM,15327.4,15209.3,19.54,3.56,,,,,
1625,03/27/13 12:09:22 PM,15559.4,15444.6,19.54,3.57,,,,,
1626,03/27/13 12:09:24 PM,15617.2,15488.0,19.56,3.56,,,,,
1627,03/27/13 12:09:26 PM,15688.9,15560.9,19.54,3.56,,,,,
1628,03/27/13 12:09:28 PM,15702.6,15581.3,19.56,3.56,,,,,
1629,03/27/13 12:09:30 PM,15719.4,15590.3,19.54,3.56,,,,,
1630,03/27/13 12:09:32 PM,15733.2,15596.7,19.54,3.56,,,,,
1631,03/27/13 12:09:34 PM,15733.2,15601.8,19.54,3.57,,,,,
1632,03/27/13 12:09:36 PM,15747.0,15605.6,19.54,3.56,,,,,
1633,03/27/13 12:09:38 PM,15747.0,15608.2,19.54,3.56,,,,,
1634,03/27/13 12:09:40 PM,15751.6,15615.9,19.54,3.56,,,,,
1635,03/27/13 12:09:42 PM,15751.6,15623.6,19.54,3.56,,,,,
1636,03/27/13 12:09:44 PM,15760.8,15621.0,19.54,3.56,,,,,
1637,03/27/13 12:09:46 PM,15760.8,15632.5,19.54,3.56,,,,,
1638,03/27/13 12:09:48 PM,15783.8,15651.8,19.56,3.56,,,,,
1639,03/27/13 12:09:50 PM,15783.8,15650.5,19.54,3.56,,,,,
1640,03/27/13 12:09:52 PM,15820.8,15681.3,19.54,3.56,,,,,
1641,03/27/13 12:09:54 PM,15828.5,15687.7,19.54,3.56,,,,,
1642,03/27/13 12:09:56 PM,15842.3,15696.6,19.54,3.56,,,,,
1643,03/27/13 12:09:58 PM,15848.5,15713.3,19.53,3.56,,,,,
1644,03/27/13 12:10:00 PM,15870.1,15721.0,19.54,3.56,,,,,
1645,03/27/13 12:10:02 PM,15862.4,15727.5,19.53,3.56,,,,,
1646,03/27/13 12:10:04 PM,15870.1,15728.7,19.54,3.56,,,,,
1647,03/27/13 12:10:06 PM,15893.2,15751.9,19.54,3.56,,,,,
1648,03/27/13 12:10:08 PM,15893.2,15750.6,19.53,3.56,,,,,
1649,03/27/13 12:10:10 PM,15907.2,15766.0,19.53,3.56,,,,,
1650,03/27/13 12:10:12 PM,15921.1,15778.8,19.54,3.56,,,,,
1651,03/27/13 12:10:14 PM,15967.6,15825.1,19.53,3.56,,,,,
1652,03/27/13 12:10:16 PM,15995.5,15853.5,19.54,3.56,,,,,
1653,03/27/13 12:10:18 PM,16051.6,15894.7,19.54,3.56,,,,,
1654,03/27/13 12:10:20 PM,16103.1,15946.3,19.53,3.56,,,,,
1655,03/27/13 12:10:22 PM,16123.5,15968.2,19.53,3.56,,,,,
1656,03/27/13 12:10:24 PM,16147.0,15988.9,19.53,3.56,,,,,
1657,03/27/13 12:10:26 PM,16179.9,16014.7,19.52,3.56,,,,,
1658,03/27/13 12:10:28 PM,16194.0,16036.7,19.53,3.56,,,,,
1659,03/27/13 12:10:30 PM,16271.2,16085.8,19.52,3.56,,,,,
1660,03/27/13 12:10:32 PM,16372.5,16193.4,19.52,3.56,,,,,
1661,03/27/13 12:10:34 PM,16471.2,16289.4,19.52,3.56,,,,,
1662,03/27/13 12:10:36 PM,16726.7,16542.3,19.52,3.56,,,,,
1663,03/27/13 12:10:38 PM,16879.5,16677.0,19.50,3.56,,,,,
1664,03/27/13 12:10:40 PM,16951.4,16746.5,19.52,3.56,,,,,
1665,03/27/13 12:10:42 PM,17015.4,16793.8,19.53,3.56,,,,,
1666,03/27/13 12:10:44 PM,17025.3,16808.3,19.52,3.56,,,,,
1667,03/27/13 12:10:46 PM,17041.8,16814.8,19.50,3.56,,,,,
1668,03/27/13 12:10:48 PM,17051.6,16828.0,19.52,3.56,,,,,
1669,03/27/13 12:10:50 PM,17078.0,16850.3,19.52,3.56,,,,,
1670,03/27/13 12:10:52 PM,17092.9,16881.9,19.50,3.56,,,,,
1671,03/27/13 12:10:54 PM,17119.3,16899.0,19.52,3.56,,,,,
1672,03/27/13 12:10:56 PM,17432.8,17172.3,19.52,3.56,,,,,
1673,03/27/13 12:10:58 PM,17323.8,17081.0,19.52,3.56,,,,,
1674,03/27/13 12:11:00 PM,17280.4,17030.8,19.52,3.56,,,,,
1675,03/27/13 12:11:02 PM,17583.1,17319.4,19.52,3.56,,,,,
1676,03/27/13 12:11:04 PM,18175.5,17873.8,19.52,3.56,,,,,
1677,03/27/13 12:11:06 PM,22845.1,21600.3,19.52,3.56,,,,,
1678,03/27/13 12:11:08 PM,25393.8,23252.7,19.52,3.56,,,,,
1679,03/27/13 12:11:10 PM,29326.5,25286.0,19.52,3.56,,,,,
1680,03/27/13 12:11:12 PM,29932.1,25550.6,19.50,3.56,,,,,
1681,03/27/13 12:11:14 PM,32893.6,27148.7,19.52,3.56,,,,,
1682,03/27/13 12:11:16 PM,32893.6,27599.1,19.50,3.56,,,,,
1683,03/27/13 12:11:18 PM,32893.6,28330.7,19.50,3.56,,,,,
1684,03/27/13 12:11:20 PM,32893.6,28438.1,19.50,3.56,,,,,
1685,03/27/13 12:11:22 PM,32893.6,28640.7,19.49,3.56,,,,,
1686,03/27/13 12:11:24 PM,32893.6,28610.8,19.50,3.56,,,,,
1687,03/27/13 12:11:26 PM,32893.6,28623.2,19.50,3.57,,,,,
1688,03/27/13 12:11:28 PM,32893.6,28558.8,19.50,3.56,,,,,
1689,03/27/13 12:11:30 PM,32893.6,28519.2,19.50,3.56,,,,,
1690,03/27/13 12:11:32 PM,32893.6,28553.8,19.50,3.56,,,,,
1691,03/27/13 12:11:34 PM,32893.6,28640.7,19.50,3.56,,,,,
1692,03/27/13 12:11:36 PM,32893.6,28728.1,19.49,3.56,,,,,
1693,03/27/13 12:11:38 PM,32893.6,28838.9,19.50,3.56,,,,,
1694,03/27/13 12:11:40 PM,32893.6,28904.8,19.49,3.56,,,,,
1695,03/27/13 12:11:42 PM,32893.6,28909.9,19.49,3.56,,,,,
1696,03/27/13 12:11:44 PM,32893.6,28953.2,19.49,3.56,,,,,
1697,03/27/13 12:11:46 PM,32893.6,28968.6,19.49,3.56,,,,,
1698,03/27/13 12:11:48 PM,32893.6,28976.2,19.49,3.57,,,,,
1699,03/27/13 12:11:50 PM,32893.6,28976.2,19.49,3.56,,,,,
1700,03/27/13 12:11:52 PM,32893.6,28971.1,19.50,3.56,,,,,
1701,03/27/13 12:11:54 PM,32893.6,28981.3,19.50,3.56,,,,,
1702,03/27/13 12:11:56 PM,32893.6,29017.2,19.49,3.56,,,,,
1703,03/27/13 12:11:58 PM,32893.6,29035.2,19.49,3.56,,,,,
1704,03/27/13 12:12:00 PM,32893.6,29030.0,19.49,3.56,,,,,
1705,03/27/13 12:12:02 PM,32893.6,28999.3,19.49,3.56,,,,,
1706,03/27/13 12:12:04 PM,32893.6,29024.9,19.50,3.56,,,,,
1707,03/27/13 12:12:06 PM,32893.6,29024.9,19.50,3.56,,,,,
1708,03/27/13 12:12:08 PM,32893.6,29017.2,19.49,3.56,,,,,
1709,03/27/13 12:12:10 PM,32893.6,29030.0,19.50,3.56,,,,,
1710,03/27/13 12:12:12 PM,32893.6,29071.2,19.50,3.56,,,,,
1711,03/27/13 12:12:14 PM,32893.6,29024.9,19.50,3.56,,,,,
1712,03/27/13 12:12:16 PM,32893.6,29060.9,19.50,3.56,,,,,
1713,03/27/13 12:12:18 PM,32893.6,29071.2,19.50,3.56,,,,,
1714,03/27/13 12:12:20 PM,32893.6,29066.0,19.49,3.56,,,,,
1715,03/27/13 12:12:22 PM,32893.6,29078.9,19.50,3.56,,,,,
1716,03/27/13 12:12:24 PM,32893.6,28999.3,19.50,3.56,,,,,
1717,03/27/13 12:12:26 PM,32893.6,28963.5,19.50,3.56,,,,,
1718,03/27/13 12:12:28 PM,32893.6,28826.3,19.49,3.56,,,,,
1719,03/27/13 12:12:30 PM,32893.6,28869.3,19.50,3.56,,,,,
1720,03/27/13 12:12:32 PM,32893.6,28869.3,19.49,3.57,,,,,
1721,03/27/13 12:12:34 PM,32893.6,28775.8,19.50,3.56,,,,,
1722,03/27/13 12:12:36 PM,32893.6,28693.1,19.49,3.57,,,,,
1723,03/27/13 12:12:38 PM,32893.6,28640.7,19.50,3.56,,,,,
1724,03/27/13 12:12:40 PM,32893.6,28605.9,19.50,3.56,,,,,
1725,03/27/13 12:12:42 PM,32893.6,28566.2,19.50,3.56,,,,,
1726,03/27/13 12:12:44 PM,32893.6,28623.2,19.50,3.56,,,,,
1727,03/27/13 12:12:46 PM,32893.6,28618.3,19.50,3.56,,,,,
1728,03/27/13 12:12:48 PM,32893.6,28605.9,19.50,3.56,,,,,
